Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure,,,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
2007,7,30,6,30,53,639,10,0.18,3,20,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,7,30,66,807,10,0.18,2.7,23,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,8,30,76,889,10,0.18,2.3,27,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,9,30,82,937,9,0.18,2,30,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,10,30,90,957,8,0.18,2,33,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,11,30,92,971,6,0.18,2.1,36,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,12,30,92,973,4,0.18,2.2,39,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,13,30,93,960,2,0.18,2.5,40,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,14,30,89,936,1,0.18,2.8,40,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,15,30,83,894,0,0.18,3.1,39,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,16,30,73,824,0,0.18,3.3,38,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,17,30,58,693,0,0.18,2.9,35,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,18,30,32,406,1,0.18,2.7,31,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,19,30,0,0,3,0.18,3.4,28,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,20,30,0,0,4,0.18,3.8,26,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,21,30,0,0,6,0.18,3.7,24,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,22,30,0,0,8,0.18,3.6,23,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,30,23,30,0,0,9,0.18,3.5,21,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,0,30,0,0,9,0.18,3.3,20,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,1,30,0,0,9,0.18,3.1,20,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,2,30,0,0,10,0.18,2.9,19,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,3,30,0,0,10,0.18,2.9,19,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,4,30,0,0,10,0.18,2.9,19,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,5,30,21,208,10,0.18,2.7,20,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,6,30,59,578,9,0.18,2.3,23,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,7,30,80,739,9,0.18,2,27,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,8,30,93,832,8,0.18,1.6,31,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,9,30,101,888,7,0.18,1.2,34,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,10,30,106,921,5,0.18,1.2,37,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,11,30,108,939,3,0.18,1.4,40,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,12,30,107,943,2,0.18,1.8,41,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,13,30,108,928,1,0.18,2.2,42,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,14,30,102,904,1,0.18,2.7,42,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,15,30,94,861,0,0.18,3.2,41,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,16,30,78,789,4,0.18,3.8,36,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,17,30,61,658,4,0.18,3.4,34,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,18,30,32,372,5,0.18,3.2,30,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,19,30,0,0,6,0.18,3.7,28,990,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,20,30,0,0,7,0.18,3.9,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,21,30,0,0,9,0.18,3.7,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,22,30,0,0,10,0.18,3.6,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2007,7,31,23,30,0,0,10,0.18,3.4,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,0,30,0,0,11,0.18,3.2,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,1,30,0,0,11,0.18,3.1,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,2,30,0,0,11,0.18,3.1,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,3,30,0,0,11,0.18,3.1,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,4,30,0,0,11,0.18,3.1,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,5,30,21,169,11,0.18,3.1,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,6,30,64,533,10,0.18,2.9,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,7,30,89,703,10,0.18,2.4,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,8,30,105,796,9,0.18,1.8,27,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,9,30,116,853,8,0.18,1.5,30,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,10,30,114,900,7,0.18,1.5,33,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,11,30,116,917,6,0.18,1.6,36,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,12,30,114,923,5,0.18,1.8,37,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,13,30,134,878,4,0.18,2,38,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,14,30,126,851,4,0.18,2.2,39,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,15,30,137,743,4,0.18,2.5,38,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,16,30,91,746,4,0.18,2.9,37,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,17,30,70,605,4,0.18,3.1,34,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,18,30,34,308,5,0.18,3.5,30,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,19,30,0,0,5,0.18,4.3,27,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,20,30,0,0,6,0.18,4.6,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,21,30,0,0,7,0.18,4.4,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,22,30,0,0,8,0.18,4,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,1,23,30,0,0,9,0.18,3.8,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,0,30,0,0,9,0.18,3.7,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,1,30,0,0,10,0.18,3.5,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,2,30,0,0,10,0.18,3.3,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,3,30,0,0,10,0.18,3,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,4,30,0,0,11,0.18,2.9,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,5,30,20,148,11,0.18,3,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,6,30,65,522,11,0.18,3,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,7,30,89,700,11,0.18,2.6,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,8,30,105,797,11,0.18,2.2,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,9,30,114,854,10,0.18,1.9,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,10,30,112,901,10,0.18,2,30,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,11,30,115,918,9,0.18,2.1,33,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,12,30,114,922,8,0.18,2.2,35,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,13,30,105,923,7,0.18,2.4,36,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,14,30,101,897,6,0.18,2.7,36,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,15,30,94,849,6,0.18,3,36,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,16,30,81,775,6,0.18,3.5,35,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,17,30,63,634,6,0.18,3.9,32,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,18,30,31,335,6,0.18,4.2,29,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,19,30,0,0,7,0.18,4.5,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,20,30,0,0,8,0.18,4.4,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,21,30,0,0,9,0.18,4.1,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,22,30,0,0,10,0.18,3.9,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,2,23,30,0,0,11,0.18,3.7,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,0,30,0,0,11,0.18,3.5,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,1,30,0,0,11,0.18,3.3,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,2,30,0,0,11,0.18,3.1,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,3,30,0,0,11,0.18,2.9,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,4,30,0,0,11,0.18,2.9,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,5,30,19,170,11,0.18,3.1,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,6,30,61,546,11,0.18,2.9,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,7,30,85,720,10,0.18,2.3,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,8,30,99,816,10,0.18,1.7,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,9,30,108,874,10,0.18,1.2,27,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,10,30,100,929,9,0.18,1,30,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,11,30,304,638,8,0.18,0.8,33,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,12,30,391,447,6,0.18,0.6,35,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,13,30,115,916,5,0.18,0.5,36,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,14,30,111,889,3,0.18,0.3,36,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,15,30,103,841,3,0.18,0.3,35,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,16,30,87,769,2,0.18,0.6,34,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,17,30,67,626,2,0.18,1.1,32,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,18,30,32,319,3,0.18,2,29,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,19,30,0,0,4,0.18,3,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,20,30,0,0,6,0.18,3.8,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,21,30,0,0,8,0.18,4.5,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,22,30,0,0,10,0.18,4.4,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,3,23,30,0,0,11,0.18,4,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,0,30,0,0,11,0.18,3.5,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,1,30,0,0,11,0.18,3.3,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,2,30,0,0,12,0.18,3.1,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,3,30,0,0,12,0.18,3,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,4,30,0,0,12,0.18,3,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,5,30,26,0,12,0.18,3.2,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,6,30,58,560,11,0.18,3.3,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,7,30,76,747,11,0.18,3,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,8,30,89,835,11,0.18,2.6,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,9,30,98,887,10,0.18,2.3,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,10,30,108,908,9,0.18,1.9,31,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,11,30,110,924,8,0.18,1.5,34,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,12,30,108,928,6,0.18,1.2,35,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,13,30,101,924,4,0.18,1,36,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,14,30,95,903,3,0.18,1,37,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,15,30,171,639,2,0.18,1.2,36,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,16,30,70,805,2,0.18,1.6,35,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,17,30,55,673,2,0.18,1.5,32,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,18,30,27,376,2,0.18,1.6,29,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,19,30,0,0,3,0.18,2.6,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,20,30,0,0,5,0.18,3.6,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,21,30,0,0,6,0.18,4.1,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,22,30,0,0,8,0.18,4.1,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,4,23,30,0,0,10,0.18,4,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,0,30,0,0,10,0.18,3.8,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,1,30,0,0,11,0.18,3.5,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,2,30,0,0,11,0.18,3.3,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,3,30,0,0,11,0.18,3,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,4,30,0,0,12,0.18,2.9,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,5,30,26,0,12,0.18,3.2,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,6,30,54,580,11,0.18,3.4,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,7,30,74,746,10,0.18,3.1,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,8,30,87,834,9,0.18,2.5,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,9,30,95,887,8,0.18,2,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,10,30,98,921,7,0.18,1.8,31,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,11,30,100,938,5,0.18,1.9,34,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,12,30,99,945,4,0.18,2.1,35,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,13,30,113,912,3,0.18,2.5,36,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,14,30,103,896,2,0.18,3.3,36,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,15,30,92,859,2,0.18,4.3,35,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,16,30,76,796,2,0.18,5.3,32,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,17,30,58,663,3,0.18,5.8,29,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,18,30,28,354,5,0.18,5.7,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,19,30,0,0,8,0.18,5.3,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,20,30,0,0,9,0.18,4.6,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,21,30,0,0,11,0.18,3.9,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,22,30,0,0,11,0.18,3.3,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,5,23,30,0,0,12,0.18,2.8,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,0,30,0,0,12,0.18,2.4,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,1,30,0,0,12,0.18,2.2,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,2,30,0,0,12,0.18,2.1,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,3,30,0,0,12,0.18,2.1,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,4,30,0,0,12,0.18,2.1,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,5,30,17,0,12,0.18,2.5,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,6,30,79,298,12,0.18,2.9,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,7,30,89,691,12,0.18,2.7,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,8,30,103,792,11,0.18,2.4,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,9,30,111,852,11,0.18,2.2,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,10,30,126,871,10,0.18,2.5,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,11,30,125,893,10,0.18,3.1,27,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,12,30,122,900,9,0.18,3.7,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,13,30,157,830,9,0.18,4,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,14,30,144,809,9,0.18,4.1,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,15,30,126,767,8,0.18,4.1,27,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,16,30,107,682,8,0.18,4,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,17,30,79,525,8,0.18,3.7,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,18,30,33,207,8,0.18,3.3,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,19,30,0,0,8,0.18,3.5,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,20,30,0,0,8,0.18,3.9,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,21,30,0,0,9,0.18,4,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,22,30,0,0,9,0.18,3.8,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,6,23,30,0,0,10,0.18,3.6,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,0,30,0,0,10,0.18,3.4,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,1,30,0,0,11,0.18,3.2,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,2,30,0,0,11,0.18,2.9,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,3,30,0,0,11,0.18,2.6,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,4,30,0,0,11,0.18,2.6,14,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,5,30,15,70,11,0.18,3,15,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,6,30,78,412,11,0.18,3.3,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,7,30,115,605,11,0.18,2.9,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,8,30,136,719,11,0.18,2.3,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,9,30,147,792,10,0.18,2,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,10,30,129,875,9,0.18,2,27,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,11,30,133,891,8,0.18,2.2,29,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,12,30,134,893,7,0.18,2.6,30,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,13,30,132,880,6,0.18,3,31,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,14,30,124,853,5,0.18,3.5,31,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,15,30,113,802,5,0.18,3.8,30,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,16,30,99,709,5,0.18,4,29,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,17,30,75,547,5,0.18,3.7,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,18,30,30,226,5,0.18,3.5,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,19,30,0,0,5,0.18,3.9,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,20,30,0,0,6,0.18,4.1,22,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,21,30,0,0,6,0.18,4,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,22,30,0,0,7,0.18,4,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,7,23,30,0,0,8,0.18,3.9,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,0,30,0,0,9,0.18,3.9,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,1,30,0,0,10,0.18,3.7,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,2,30,0,0,10,0.18,3.3,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,3,30,0,0,10,0.18,2.9,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,4,30,0,0,10,0.18,2.8,16,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,5,30,14,73,10,0.18,3,17,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,6,30,74,414,10,0.18,3.3,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,7,30,112,600,10,0.18,3.3,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,8,30,138,706,10,0.18,3.3,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,9,30,153,773,9,0.18,3.2,28,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,10,30,150,835,9,0.18,3,31,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,11,30,151,859,8,0.18,3,33,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,12,30,148,868,8,0.18,3,34,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,13,30,148,853,7,0.18,3.1,35,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,14,30,138,829,6,0.18,3.3,35,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,15,30,125,778,5,0.18,3.5,34,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,16,30,110,675,5,0.18,3.6,33,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,17,30,81,508,4,0.18,3,31,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,18,30,31,181,4,0.18,2.4,27,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,19,30,0,0,5,0.18,2.8,25,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,20,30,0,0,5,0.18,3,24,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,21,30,0,0,6,0.18,2.8,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,22,30,0,0,7,0.18,2.6,21,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,8,23,30,0,0,7,0.18,2.5,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,0,30,0,0,7,0.18,2.4,20,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,1,30,0,0,7,0.18,2,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,2,30,0,0,7,0.18,1.7,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,3,30,0,0,7,0.18,1.5,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,4,30,0,0,7,0.18,1.5,18,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,5,30,13,74,7,0.18,2,19,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,6,30,70,444,6,0.18,2.4,23,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,7,30,103,636,7,0.18,2.4,26,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,8,30,124,743,7,0.18,2.4,29,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,9,30,138,806,7,0.18,2.2,32,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,10,30,134,864,6,0.18,1.9,35,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,11,30,137,883,6,0.18,1.7,36,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,12,30,136,887,6,0.18,1.6,37,1000,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,13,30,136,870,6,0.18,1.9,38,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,14,30,129,842,5,0.18,2.3,38,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,15,30,117,789,5,0.18,2.6,37,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,16,30,101,698,5,0.18,2.8,36,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,17,30,75,532,5,0.18,2.2,34,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,18,30,29,197,5,0.18,1.6,30,990,N/A,,,,,,,,,,,,,,,,,,,,,
2009,8,9,19,30,0,0,5,0.18,2,28,990,N/A,,,,,,,,,,,,,,,,,,,,,
